is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_average,grade_trend,days_since_submission,late_submissions,struggle_label,_academic_observed,_latent_p
1,78,0,46,1,0,1,26,0,0,63,0,91,112,0,1,0,1,0.0004700164056783039
0,78,0,39,0,1,3,0,0,0,27,4,78,102,1,3,0,1,0.022210323764810563
1,354,0,0,0,0,0,0,0,0,85,0,80,100,0,0,0,0,0.21509635109063782
0,142,1,164,1,0,1,38,2,0,70,1,73,100,0,4,0,1,0.06035238927803039
1,0,0,36,0,0,0,13,1,1,30,0,80,100,0,0,0,0,0.5887405369334301
0,208,0,84,1,0,2,3,0,1,82,0,80,100,0,0,0,0,0.06378404799613817
0,102,0,106,0,0,1,10,6,0,27,0,80,100,0,0,1,0,0.8502694753478608
1,89,0,0,0,0,1,0,0,0,19,2,86,115,10,1,0,1,0.012160445938599529
0,282,0,41,0,0,1,0,0,0,25,2,85,116,0,0,0,1,0.00040785028650332683
1,173,0,0,0,0,0,0,0,0,49,4,56,96,13,2,0,1,0.11846391859860725
0,161,0,40,0,0,0,18,1,1,47,2,59,93,8,0,0,1,0.2835802572402986
0,305,1,98,0,0,0,27,1,0,44,2,80,94,0,6,0,1,0.3905297934887453
0,293,0,0,1,0,2,37,0,1,65,3,49,88,0,6,0,1,0.1125251032095678
0,339,0,0,0,0,0,0,0,0,79,3,66,89,2,3,0,1,0.009353313540497463
1,33,0,67,0,1,0,17,1,1,49,0,80,100,0,0,0,0,0.05263718687591962
0,151,0,14,1,0,0,10,3,0,25,3,97,120,2,0,0,1,0.0005234872730568139
0,311,0,150,1,0,1,26,1,0,75,0,80,100,0,0,0,0,0.05556935139673949
1,45,0,17,1,1,1,23,3,0,37,4,80,85,0,1,1,1,0.878572660048993
1,0,0,15,0,0,0,0,3,0,0,0,59,99,2,1,0,1,0.25631267231170596
0,0,0,4,1,0,1,1,0,0,28,5,78,106,0,3,1,1,0.034758285305172665
1,59,0,23,0,0,0,4,2,1,25,1,58,87,0,0,1,1,0.8372838077329171
1,0,0,0,0,0,1,21,2,0,10,0,46,85,2,1,0,1,0.39351001169113387
1,45,0,5,1,0,1,19,2,0,36,0,80,100,0,0,1,0,0.029811898665425284
0,198,1,148,1,0,2,15,1,1,89,8,47,82,6,3,0,1,0.6396421010638712
1,40,0,78,0,0,0,14,2,0,16,1,80,102,0,1,0,1,0.08264145359203555
0,95,1,84,1,0,1,26,2,0,53,5,64,99,2,4,0,1,0.016270036536841316
0,349,0,60,1,0,1,0,0,0,69,9,89,129,9,5,0,1,0.003021538811459984
1,67,1,33,0,0,1,21,0,0,48,3,80,95,2,2,0,1,0.07208616421798321
0,94,0,0,1,1,0,0,0,0,70,0,65,107,0,0,0,1,0.010388168104313724
1,39,0,0,1,0,0,0,0,0,35,7,40,77,0,3,1,1,0.9372201199677159
1,104,0,4,0,0,6,0,0,0,30,3,59,92,5,0,0,1,0.039256283218096724
0,117,1,185,1,1,7,0,0,0,88,4,80,97,0,5,0,1,0.050905117370305945
0,303,1,143,1,1,0,35,0,1,85,0,80,100,0,0,0,0,0.006117846470713953
1,61,0,141,1,1,2,50,3,0,64,0,80,100,0,0,0,0,0.07089546150234233
1,0,0,47,0,0,0,2,1,0,8,2,69,104,0,1,0,1,0.21312091096129163
1,42,0,52,0,1,7,19,6,0,14,0,80,100,0,0,0,0,0.33427019233315924
1,121,0,0,0,0,0,0,0,0,45,8,80,93,21,3,1,1,0.7527095497174143
1,92,0,38,0,0,1,0,0,0,21,2,58,95,0,3,1,1,0.33163585721310435
0,442,0,44,0,0,1,41,0,0,43,1,73,110,1,0,0,1,0.0008760656162281011
1,161,0,0,0,0,0,2,3,1,12,1,66,92,0,0,1,1,0.8041988119359834
1,0,0,0,1,0,2,0,0,0,40,6,47,80,0,6,1,1,0.9019211733022656
1,283,0,96,0,0,0,20,1,0,34,2,83,107,2,1,0,1,0.026156969034014325
1,0,0,0,0,0,0,0,2,0,0,1,69,104,5,7,1,1,0.747347553139276
0,116,0,84,1,0,0,36,1,0,48,13,38,77,21,2,1,1,0.9249661258144442
0,124,0,0,1,0,1,0,0,0,68,0,80,100,0,0,0,0,0.6423043604715581
0,359,0,100,0,1,1,22,3,1,60,2,63,104,0,2,0,1,0.00796794511563503
0,214,0,137,1,0,3,22,0,0,81,0,80,100,0,0,0,0,0.08430929244456352
1,365,0,148,0,1,0,15,4,0,27,0,80,100,0,0,1,0,0.6187684892800205
1,107,0,0,0,0,0,0,0,0,87,0,80,100,0,0,1,0,0.8861313839899528
0,0,1,88,1,0,1,29,1,0,52,4,74,105,13,0,0,1,0.002741215308214175
0,114,0,0,0,0,0,32,1,0,25,0,80,100,0,0,0,0,0.07739584049695715
1,0,0,0,1,1,3,0,0,0,67,0,58,99,0,2,0,1,0.26387210714784354
1,87,1,34,1,0,1,12,0,0,45,12,80,88,0,3,0,1,0.7033348713824916
0,79,0,0,1,1,2,15,2,0,34,0,80,100,0,0,1,0,0.2585201702394139
0,0,0,20,1,0,0,19,1,0,37,0,67,96,0,1,0,1,0.1454389551367337
1,187,0,147,1,0,2,15,1,0,61,0,83,121,0,0,0,1,0.0004258617179423631
1,205,0,180,1,0,3,32,0,0,79,2,62,107,19,0,0,1,0.03962593365883358
0,303,0,233,1,1,1,0,0,0,87,2,80,73,12,6,1,1,0.5659170389857152
0,117,1,94,1,0,0,30,0,0,69,0,80,100,0,0,0,0,0.031603780935755665
1,114,0,0,1,0,0,0,0,0,66,0,80,100,0,0,1,0,0.8890409967316856
1,109,0,61,1,0,0,12,0,0,42,2,56,91,0,0,1,1,0.2206183606624842
0,285,1,85,1,0,3,28,0,0,79,0,77,101,0,2,0,1,0.0042453593329914606
0,90,0,147,1,1,1,53,0,0,75,3,50,78,7,3,0,1,0.20603939598974189
1,0,0,36,1,0,0,0,0,0,36,0,80,100,0,0,1,0,0.9554997539566917
0,104,1,16,1,1,2,16,3,1,50,4,86,117,9,5,0,1,0.010988537202103285
0,42,1,35,1,0,1,0,0,0,52,3,83,125,13,0,0,1,0.011767047020648366
1,44,0,0,1,1,0,8,3,0,19,2,80,86,0,7,0,1,0.9109936016985425
1,369,0,104,1,0,1,18,2,0,60,6,80,78,6,3,0,1,0.07581472068304561
1,381,0,128,0,0,0,19,3,0,31,0,80,100,0,0,0,0,0.33982544985067664
0,53,0,0,0,0,0,0,0,0,17,1,47,89,9,0,0,1,0.010316431198680141
1,174,0,262,0,0,0,29,1,0,47,3,42,67,0,0,1,1,0.8843647256959783
0,225,0,0,0,0,0,0,0,0,84,0,80,100,0,0,0,0,0.0012807106932074207
1,0,0,34,0,1,2,5,4,0,6,0,80,100,0,0,0,0,0.7392175780623083
0,323,0,219,1,0,2,36,0,0,88,1,58,96,9,0,0,1,0.0023859401631996114
1,0,0,0,0,0,0,0,0,0,0,2,80,107,0,0,0,1,0.13611356043587197
1,51,0,0,0,0,1,0,0,0,21,2,68,103,11,1,0,1,0.0640621242180647
0,308,0,0,0,0,0,0,0,0,80,0,80,125,1,1,0,1,0.0001796315961543223
0,272,0,74,0,0,2,38,2,1,57,0,52,93,12,4,0,1,0.21015672024227308
1,0,0,0,0,1,0,0,0,0,0,6,42,74,0,0,1,1,0.9426428412086345
0,50,0,0,1,0,1,0,0,0,60,0,80,100,0,0,0,0,0.020953676954095883
0,78,0,33,1,0,1,15,3,0,35,3,77,120,2,2,0,1,0.0022289568592100658
1,155,0,254,0,0,4,0,0,0,63,1,80,114,0,0,0,1,0.0020259763497988653
0,73,0,0,0,0,1,0,0,0,21,0,80,100,0,0,1,0,0.30058445709048554
0,258,1,79,1,0,2,0,0,0,74,1,80,79,6,3,1,1,0.1157789945760675
0,421,0,278,0,0,0,32,0,1,67,0,87,124,9,0,0,1,0.007918827100991212
0,0,0,0,0,0,0,0,0,0,0,3,49,86,0,1,0,1,0.6684069300870199
0,304,0,180,1,0,2,14,0,1,82,2,80,92,7,3,1,1,0.13269175479505238
1,521,0,224,0,0,0,23,0,0,56,0,80,100,0,0,0,0,0.05031155701864514
0,497,0,63,1,0,1,0,0,0,68,1,73,100,0,1,0,1,0.004011381814744282
0,340,1,144,1,0,1,0,0,0,80,0,60,90,4,3,1,1,0.49851453988228683
1,0,0,0,0,1,1,0,0,0,11,0,80,100,0,0,0,0,0.16433185863271013
1,176,0,0,0,0,1,0,0,0,27,3,55,79,0,2,1,1,0.6050145517198772
0,18,1,18,1,0,0,6,0,0,35,9,57,94,0,1,0,1,0.078435742342113
1,49,0,0,0,0,0,0,0,0,33,4,55,92,16,2,0,1,0.48165088703045267
1,174,0,29,1,0,0,11,2,0,29,5,73,106,17,0,0,1,0.17665495756256208
1,77,0,0,0,0,0,18,1,0,16,0,64,101,0,1,0,1,0.02124814488453649
0,74,0,337,0,0,0,67,0,0,47,1,37,67,7,0,1,1,0.9292480101058299
1,62,0,61,0,0,0,12,2,1,30,0,72,101,0,1,0,1,0.413447580715598
0,471,0,175,1,0,1,42,0,0,85,3,61,83,5,1,0,1,0.010130796034042506
0,76,0,40,0,0,0,11,7,0,10,6,72,98,0,6,0,1,0.26225314586319076
0,0,0,39,0,1,0,10,0,0,14,1,75,103,3,0,0,1,0.016144441275320484
1,77,0,7,1,1,0,0,1,0,20,2,61,97,0,0,0,1,0.16559914297723916
1,40,0,39,1,0,4,29,1,1,76,3,68,94,4,2,0,1,0.009927753158705645
1,103,0,117,1,1,1,10,2,0,47,7,84,108,0,6,0,1,0.04077419676065706
1,67,0,0,0,0,1,0,0,0,34,5,57,79,0,5,1,1,0.5211120007587688
0,358,0,119,1,0,0,18,0,1,73,1,80,120,7,2,0,1,0.00010053105046766187
1,0,0,35,0,0,0,14,1,1,22,0,80,100,0,0,0,0,0.41191844696616386
1,194,0,4,0,0,0,0,0,0,13,4,43,80,0,0,1,1,0.7822820810387396
1,0,0,0,0,1,0,0,0,0,0,4,83,101,0,4,0,1,0.05715110474120499
1,183,0,180,0,0,0,54,4,0,37,3,55,88,7,0,1,1,0.7710484516425432
0,139,1,194,0,0,0,19,0,1,57,2,61,105,0,1,0,1,0.033069058751824774
1,0,0,96,0,0,0,58,0,0,45,2,80,79,11,1,1,1,0.8435147093704729
0,0,0,0,1,0,3,12,7,0,21,3,51,84,8,2,0,1,0.660589154296714
0,58,0,0,1,1,0,0,0,0,38,0,53,77,7,0,0,1,0.07124123217766498
1,131,0,0,0,0,1,0,0,0,20,0,61,106,8,3,0,1,0.07579907514840464
1,7,0,0,1,0,2,0,0,0,67,0,80,100,0,0,0,0,0.3088407190113831
0,349,1,204,1,0,3,9,0,0,77,0,80,100,0,0,0,0,0.10364598764154011
0,108,0,114,1,0,2,0,0,0,89,1,81,111,4,1,0,1,0.008885691831616763
1,4,1,0,1,0,0,7,0,1,34,5,100,121,0,2,0,1,0.0035843522026547444
0,0,0,24,1,0,0,11,0,0,31,5,80,99,0,3,0,1,0.07115731255304861
1,12,0,123,0,1,2,28,0,0,46,0,64,91,0,1,0,1,0.24316917568070542
0,154,1,84,1,1,1,38,0,1,95,0,45,76,0,4,1,1,0.8378288678347569
0,128,1,182,1,0,2,16,0,0,72,1,80,79,0,1,1,1,0.34555080928221416
1,0,0,0,0,1,0,13,4,0,0,2,77,110,0,1,0,1,0.02327047625438795
0,0,0,0,1,0,0,0,0,0,44,0,80,100,0,0,1,0,0.7407929851655441
1,0,0,39,0,1,0,20,2,0,10,5,88,112,7,2,0,1,0.019356629714521102
0,3,1,0,1,0,3,6,2,0,27,1,61,93,11,0,0,1,0.25043275404001764
1,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,1,0,0.8138021311132693
1,67,1,184,0,0,0,29,0,0,47,0,80,100,0,0,0,0,0.05213468149352448
0,200,0,0,0,0,4,0,0,0,48,3,66,104,0,0,0,1,0.0032665608647173983
1,0,0,1,1,0,0,0,8,1,15,2,83,116,0,1,0,1,0.031156139952628174
0,88,0,0,1,0,2,0,0,0,80,0,80,100,0,0,0,0,0.013126314677966062
1,11,0,45,0,0,2,9,0,0,44,0,41,84,0,0,0,1,0.7968775381973988
1,0,0,0,0,0,1,1,2,0,0,2,67,88,0,3,1,1,0.47420300654554576
1,0,0,95,0,1,0,0,0,0,40,2,47,85,1,0,1,1,0.5348484712346838
1,76,0,0,0,0,0,0,0,0,18,0,80,100,0,0,1,0,0.053255750352837285
0,171,0,12,0,1,0,23,0,0,26,0,80,100,0,0,0,0,0.03754328904037974
0,149,1,28,1,1,3,20,0,0,75,0,80,100,0,0,1,0,0.05402220623017625
0,36,0,192,0,1,1,26,0,0,50,0,80,100,0,0,0,0,0.02243255279518287
0,153,0,150,1,0,1,25,6,0,59,4,53,98,0,1,1,1,0.5104880295825991
0,323,0,64,0,0,0,31,1,0,32,4,74,107,0,1,0,1,0.037553102136090456
1,159,0,0,1,1,2,0,0,0,85,0,65,97,0,2,0,1,0.4188276455391485
1,0,0,28,0,1,0,6,1,1,15,0,76,109,7,1,0,1,0.01227023002029085
0,209,0,133,1,0,2,13,0,1,77,5,44,76,4,1,0,1,0.47941004146914135
0,86,0,0,0,0,0,0,0,0,22,1,78,119,4,2,0,1,0.0028236142386010004
1,0,0,63,0,1,1,20,2,1,32,2,74,109,8,0,0,1,0.012735431521384954
1,0,0,77,0,0,2,24,5,0,37,4,47,79,5,2,1,1,0.893967857107929
0,143,0,292,0,1,1,16,1,0,44,3,53,85,0,2,1,1,0.9006181706938879
0,117,0,0,0,0,0,0,0,0,100,0,75,94,0,2,0,1,0.01710738507264543
1,271,1,82,0,0,0,23,1,1,48,0,80,96,7,0,0,1,0.06242960835859925
1,38,0,0,1,0,1,0,0,0,58,3,80,86,4,15,0,1,0.1333757474887106
1,97,0,0,1,0,3,0,0,0,74,0,80,107,0,4,0,1,0.011347172573200151
1,87,1,97,0,0,1,4,0,0,27,8,45,80,6,3,1,1,0.5617106509417431
0,35,0,0,0,1,0,0,0,0,7,0,80,100,0,0,0,0,0.5321080466599791
1,0,0,16,1,0,0,5,1,0,22,1,43,92,0,2,0,1,0.8094455391120151
1,117,0,103,1,0,0,59,2,0,58,7,46,83,5,1,1,1,0.7122579189997182
0,271,0,26,1,0,2,11,2,0,44,7,32,60,18,3,0,1,0.9913711897849425
1,131,0,58,0,0,1,14,4,0,14,0,80,100,0,0,1,0,0.6381350664319246
0,131,0,121,0,0,5,0,0,0,48,0,80,100,0,0,0,0,0.061637027335238743
0,361,0,45,1,0,1,13,0,0,50,2,80,87,0,0,0,1,0.2853974721456473
0,58,0,44,1,0,1,7,0,1,77,2,80,94,2,3,0,1,0.06971706985443811
1,241,0,44,0,0,3,13,4,1,29,5,80,123,3,2,0,1,0.018736918651613893
0,0,0,4,0,0,0,13,2,0,3,0,80,100,0,0,0,0,0.4561114272186773
0,141,0,54,0,1,0,3,2,1,23,5,66,97,1,0,0,1,0.5657890871036569
1,0,0,0,1,0,1,0,0,0,56,1,67,92,1,1,0,1,0.11362328656539257
0,27,0,0,0,1,0,0,0,0,5,0,80,100,0,0,1,0,0.530549676473801
0,99,0,115,1,0,3,0,0,0,91,5,80,64,0,1,0,1,0.49565897111734425
0,129,1,108,0,0,1,20,0,0,45,4,92,125,16,1,0,1,0.001579182422475286
1,140,0,112,1,0,4,20,2,0,63,4,71,100,0,2,0,1,0.1564893165954782
1,82,0,0,0,0,0,0,0,0,28,3,46,74,13,2,1,1,0.935143255721134
0,113,0,221,1,0,0,16,0,1,74,3,37,82,0,0,0,1,0.30749024724620966
1,3,0,28,1,0,1,5,1,0,39,4,63,102,5,2,1,1,0.2314766678168149
1,56,0,69,0,0,1,18,9,0,10,1,44,80,0,5,1,1,0.9513647699236358
1,54,0,109,0,1,3,24,1,0,52,2,80,100,5,1,0,1,0.02379186193901173
1,102,0,11,0,1,0,14,0,0,30,2,57,99,10,0,0,1,0.16517850214008667
1,352,0,167,1,0,0,20,1,1,72,2,98,124,1,1,0,1,0.004570542416959392
1,67,0,0,1,0,1,0,0,0,61,0,80,100,0,0,0,0,0.6569532775306305
0,238,0,0,1,1,4,0,0,0,100,1,93,121,3,1,0,1,0.0013328105001195586
0,131,0,134,0,0,0,15,2,0,38,3,41,80,0,1,0,1,0.1549021040758029
0,87,1,53,0,0,1,0,0,0,52,0,80,100,0,0,1,0,0.7288923976082019
1,0,0,0,0,1,0,2,3,1,2,0,80,100,0,0,1,0,0.9243319343275107
1,87,1,93,0,0,4,36,0,0,60,1,80,89,2,1,0,1,0.671166956937347
1,10,1,0,1,0,0,0,0,0,28,2,86,129,1,6,0,1,0.0025373084150028444
1,0,0,0,1,1,0,9,5,1,20,2,54,74,13,2,0,1,0.5690646990167885
0,341,0,0,0,0,0,0,0,0,100,3,62,99,0,2,0,1,0.06160145061786275
1,110,0,0,0,0,0,0,0,0,27,0,81,107,0,0,0,1,0.05341360874694117
1,0,0,58,0,1,0,31,4,1,43,4,45,72,3,9,1,1,0.9783925298181647
0,0,0,0,1,0,2,0,0,0,67,0,80,100,0,0,0,0,0.1539520223572174
0,0,0,0,0,0,0,14,3,1,8,1,74,111,0,2,0,1,0.014736126743789732
0,160,0,144,1,0,1,16,0,1,84,5,54,98,7,1,0,1,0.49614484125744424
1,319,0,32,0,0,6,0,0,0,34,4,80,109,18,2,0,1,0.053789859691902975
0,247,0,76,1,0,3,16,2,0,69,7,46,78,0,2,1,1,0.7438058656440963
1,0,0,64,0,0,0,26,3,1,26,3,54,86,0,0,1,1,0.8471864910459335
1,114,0,0,0,0,0,0,0,0,39,3,44,84,0,2,1,1,0.9540296598805348
1,510,1,262,0,0,2,26,3,1,69,3,94,122,3,1,0,1,0.0014278296548315033
0,322,0,12,1,0,0,15,3,0,37,0,80,100,0,0,0,0,0.6655640118968871
1,101,0,0,0,0,0,0,0,0,21,4,72,111,0,0,0,1,0.006220287642867981
0,167,0,0,1,1,1,0,0,0,72,0,80,100,0,0,0,0,0.04581824681287465
0,335,0,0,0,1,2,34,1,0,32,7,50,93,0,6,0,1,0.5352245624696346
1,70,0,164,0,1,0,57,1,1,56,4,45,82,0,0,0,1,0.13738946303952435
0,258,0,0,0,0,1,0,0,0,29,2,64,106,6,0,0,1,0.07034599705278224
1,106,0,0,0,0,0,0,0,0,8,2,94,125,1,2,0,1,0.0006079482987719276
0,237,0,54,0,0,1,15,0,0,41,1,95,126,1,2,0,1,9.065993413724375e-05
1,0,0,0,0,0,0,0,0,0,0,0,66,102,5,0,0,1,0.03790821640920008
1,61,0,0,0,1,1,9,3,1,15,4,57,82,0,0,1,1,0.5911914955206595
0,221,0,0,0,1,0,0,0,0,33,3,52,77,0,2,0,1,0.33637489574700924
0,287,0,0,1,1,1,0,0,0,79,0,85,112,0,1,0,1,0.0021680770828164785
0,0,0,0,1,0,2,0,0,0,67,0,74,110,3,0,0,1,0.06852508267413764
1,0,1,43,0,1,1,15,0,0,20,0,80,100,0,0,1,0,0.6439445234574399
0,0,0,0,1,1,0,14,1,0,24,0,64,100,9,0,0,1,0.06296032814158169
0,316,0,183,0,0,1,19,0,1,70,2,44,85,10,0,0,1,0.04616972388889711
1,111,0,56,0,0,0,15,0,0,51,0,80,100,0,0,0,0,0.16104597425955122
0,457,1,89,0,0,2,18,2,0,38,2,54,89,8,0,0,1,0.2454864220466788
0,49,0,86,1,0,2,12,0,0,57,0,80,100,0,0,0,0,0.20503592355788952
1,34,0,76,1,0,0,11,1,1,50,1,47,87,0,0,0,1,0.1683210075106009
0,193,0,0,1,1,2,0,0,0,90,0,64,95,0,1,0,1,0.00897989236890959
1,30,0,34,0,0,0,0,0,0,9,7,37,71,25,1,1,1,0.8767286863420033
1,30,0,16,0,0,1,10,5,0,8,3,64,100,0,0,0,1,0.0625522562864105
0,285,1,157,1,0,1,0,0,0,89,1,51,91,1,2,1,1,0.12841161046420313
0,0,0,0,1,1,2,0,0,0,67,0,80,100,0,0,1,0,0.46307391895443933
1,0,0,66,1,0,1,0,0,0,73,5,72,102,0,2,0,1,0.01437404593318595
1,97,0,2,0,0,0,0,0,0,6,6,67,104,0,0,0,1,0.2464647981281879
0,76,0,57,0,1,3,18,3,0,34,3,80,101,0,2,0,1,0.12722573630400244
0,40,1,36,1,0,1,21,2,0,41,2,53,99,3,0,0,1,0.09493229012552391
0,3,0,27,0,1,0,23,1,0,14,2,80,101,1,3,0,1,0.06114174952171985
0,237,0,0,0,1,0,0,0,0,33,0,80,125,0,2,0,1,0.001451633858456703
0,290,1,144,1,1,2,19,7,0,61,2,81,107,1,0,0,1,0.002480419795074847
0,392,0,170,1,0,0,29,0,1,82,5,80,81,6,1,1,1,0.8842140964317932
1,23,0,43,0,0,1,0,1,0,23,0,80,100,0,0,0,0,0.6818070724517521
0,49,0,39,0,0,0,18,6,0,5,2,57,87,0,1,0,1,0.09732674183125652
1,104,0,0,1,0,0,3,2,0,29,0,80,100,0,0,1,0,0.7724417870271176
1,51,0,160,0,0,0,0,0,0,36,3,41,83,0,3,1,1,0.9621643599249471
1,58,0,123,1,1,1,47,0,0,73,0,44,83,0,0,0,1,0.7121567981461743
1,46,0,0,1,0,2,0,0,0,79,5,45,79,0,0,1,1,0.3248140407979295
0,316,1,340,0,1,3,0,0,0,71,6,58,95,0,3,1,1,0.118616751808496
1,132,0,35,0,1,2,25,0,1,62,2,72,112,0,2,0,1,0.002919093982000758
0,142,0,0,1,1,2,0,0,0,87,0,80,75,3,3,1,1,0.5474189535645241
1,20,0,0,1,0,0,0,0,0,46,0,80,100,0,0,1,0,0.5127046472675444
0,36,0,0,0,0,2,15,1,0,18,3,80,104,20,1,0,1,0.05293199775161449
1,0,0,9,1,0,0,2,4,0,14,0,58,91,6,2,0,1,0.34041070985279026
1,62,0,0,0,1,0,0,2,0,0,2,38,78,0,1,1,1,0.9816798721145087
1,0,0,0,0,0,1,0,0,0,11,0,80,100,0,0,1,0,0.6623701811225555
0,0,1,9,0,0,1,19,3,1,20,0,80,100,0,0,1,0,0.5771891956045088
0,186,0,0,1,0,2,0,0,0,79,0,80,100,0,0,0,0,0.30412913981029066
1,112,0,54,0,1,5,10,1,0,31,2,56,95,0,5,0,1,0.1485132374308636
1,258,0,14,1,0,3,9,0,0,53,7,57,104,0,2,0,1,0.024766093318212154
1,122,0,12,0,0,3,27,1,0,30,3,41,85,0,3,1,1,0.6577635862677987
0,0,0,39,1,1,0,0,0,0,47,2,80,105,9,1,0,1,0.06242092969434075
0,264,0,129,0,1,0,26,1,0,36,3,80,101,4,4,0,1,0.01419677269833146
1,19,0,34,0,0,1,11,4,0,10,0,80,100,0,0,0,0,0.39903842524132005
1,77,1,5,0,1,3,17,2,0,29,2,78,107,0,1,0,1,0.19280439695771182
0,198,0,0,0,0,0,0,0,0,38,2,60,99,5,1,0,1,0.1254158817534288
1,235,1,113,1,1,1,0,0,0,90,0,60,93,0,0,0,1,0.0677393015522481
1,162,0,65,1,0,0,0,0,0,34,2,67,98,4,3,0,1,0.22105991135362954
0,144,0,30,0,0,0,18,1,0,21,2,80,100,10,3,1,1,0.1845809213803146
1,79,0,226,0,0,1,16,0,0,46,1,62,97,2,0,1,1,0.007976651037461063
0,310,0,0,1,1,4,0,0,0,100,2,77,110,0,2,0,1,0.002490182180892666
1,512,0,261,1,0,2,0,0,0,100,0,80,100,0,0,0,0,0.03429606627613732
1,55,0,0,0,0,0,0,0,0,12,0,80,100,0,0,1,0,0.9318886229646429
1,113,0,20,1,0,0,0,0,0,61,1,80,128,11,2,0,1,0.005123484239093726
0,141,0,12,0,0,0,29,0,1,31,4,67,92,0,4,1,1,0.2627243155983562
0,469,0,215,1,0,0,40,1,0,76,0,80,75,6,5,1,1,0.690643776698586
1,0,0,186,1,0,0,54,0,0,65,5,47,72,0,7,1,1,0.9825473790304214
0,235,0,0,1,1,1,37,2,1,54,1,63,94,2,3,1,1,0.02044638987435666
1,29,0,0,0,0,0,11,5,0,0,1,56,88,7,0,0,1,0.5212226945581178
0,20,1,0,1,1,0,29,0,1,45,3,79,107,6,0,0,1,0.001906581393503833
1,120,0,43,1,0,0,0,6,0,14,4,80,78,0,3,1,1,0.9778470396249898
1,281,1,85,1,1,0,0,0,0,86,7,71,95,6,3,0,1,0.2847823843546274
0,218,0,0,0,0,0,0,0,0,83,4,71,112,0,2,0,1,0.001440062384748071
0,140,0,1,0,0,0,26,3,0,19,0,80,100,0,0,0,0,0.543865452231432
0,255,0,184,1,0,1,31,0,1,90,2,53,83,0,2,0,1,0.0987935516942982
1,0,0,6,1,0,1,0,0,0,37,2,76,102,0,0,0,1,0.01271442638515531
0,235,0,90,1,0,0,21,3,0,48,0,80,100,0,0,1,0,0.569389056859737
1,63,0,130,0,0,1,12,1,1,41,4,63,98,11,2,1,1,0.5526323725917027
1,158,0,0,0,0,0,0,0,0,11,0,80,100,0,0,0,0,0.1778176716924165
0,346,0,72,0,0,0,0,0,0,41,0,59,80,0,6,0,1,0.07039168640806426
0,57,0,45,0,0,3,25,0,1,42,4,76,107,0,1,0,1,0.03736356940573051
1,175,0,37,0,0,2,0,0,0,49,0,80,100,0,0,1,0,0.43085985281151823
1,12,0,0,0,0,0,0,0,0,2,1,70,104,0,0,0,1,0.04077156727668573
1,100,0,8,0,1,1,7,3,1,14,0,76,112,1,0,0,1,0.006679009155898501
1,0,0,4,0,0,0,0,0,0,1,2,97,121,2,0,0,1,0.006448572808610433
0,85,0,0,0,0,1,0,0,0,27,13,30,71,13,0,1,1,0.9959182482502986
0,504,0,0,1,0,2,0,0,0,100,2,89,135,0,0,0,1,9.626072006373003e-05
0,80,0,28,0,0,1,19,1,0,27,0,80,100,0,0,0,0,0.1006208509214231
1,151,0,267,1,0,0,61,4,0,58,4,80,70,5,10,1,1,0.9945474939935982
0,94,0,71,0,0,0,0,0,0,18,0,80,100,0,0,1,0,0.8560039494571936
0,91,1,87,1,1,1,39,0,0,78,3,80,90,3,2,0,1,0.04930370122421541
1,105,1,119,0,1,1,21,1,0,48,1,57,91,0,3,0,1,0.16778636959032917
1,142,0,163,1,1,0,33,2,0,56,0,80,100,0,0,0,0,0.020708309406352536
1,40,0,51,0,0,1,15,2,0,18,3,57,90,0,0,1,1,0.4213919383399231
0,263,0,142,0,0,2,28,3,0,58,2,36,78,0,1,1,1,0.9128243601227014
1,14,0,4,1,0,1,11,2,0,28,0,80,100,0,0,1,0,0.5675402471280948
1,124,0,54,0,0,0,0,0,0,36,1,68,97,5,1,0,1,0.35922978468574296
0,0,0,0,0,0,0,0,0,0,0,2,77,103,4,1,0,1,0.007014460893172044
1,101,0,121,0,0,1,62,3,1,59,3,48,83,5,2,0,1,0.042784232398236734
1,90,0,25,1,0,0,14,1,0,35,9,55,88,6,9,0,1,0.6991516871063808
1,93,0,0,1,0,1,0,0,0,73,0,80,100,0,0,0,0,0.08206621383027854
1,10,0,70,0,0,0,12,1,0,13,1,66,105,5,1,0,1,0.135089304412863
0,164,1,68,0,0,1,0,0,0,31,0,80,100,0,0,1,0,0.8578170347753383
1,283,0,100,1,0,2,0,0,0,100,1,91,131,0,0,0,1,0.00013755140920110272
1,89,0,148,0,1,1,26,2,1,56,0,80,100,0,0,0,0,0.07689798376509119
1,153,0,0,1,0,1,26,1,0,50,0,80,100,0,0,0,0,0.01999412984131601
1,205,1,235,0,1,0,32,0,1,61,0,89,118,0,0,0,1,7.088905176147119e-05
1,53,1,0,0,0,2,14,3,0,13,0,80,100,0,0,0,0,0.09139986196044565
1,141,0,111,0,0,0,16,1,0,40,6,52,91,25,6,1,1,0.5520339289663693
1,31,0,0,1,0,0,0,0,0,48,0,78,109,0,2,0,1,0.013189260618671423
1,34,0,50,1,0,0,4,1,0,29,0,65,96,11,1,1,1,0.5214778035886317
0,262,0,0,0,0,0,0,0,0,100,12,49,85,0,1,1,1,0.8679367817749967
