is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_trend,struggle_label
1,410,0,86,0,0,2,5,3,0,35,2,90,0
1,542,1,0,0,0,1,10,2,0,53,4,91,1
0,1146,0,97,1,0,3,32,2,0,92,4,74,1
0,1170,1,213,0,0,2,6,0,0,94,1,91,0
1,781,1,0,1,0,1,17,4,0,32,3,93,0
1,211,1,68,0,0,0,0,1,0,46,1,84,1
1,729,0,290,0,1,3,40,1,1,83,4,81,0
0,483,0,49,0,0,0,6,2,0,38,0,103,0
1,9,0,0,0,0,0,0,2,0,11,3,85,1
1,982,1,212,1,0,3,14,1,1,49,2,105,0
1,252,0,137,0,0,5,30,1,1,75,2,74,0
1,607,0,147,0,0,0,16,1,0,42,2,110,0
1,700,0,132,0,0,0,16,3,0,40,1,99,0
0,902,1,293,1,0,1,77,0,1,92,4,70,1
1,1321,0,43,0,0,2,26,0,0,82,2,108,0
1,304,0,42,1,0,1,40,3,1,38,4,75,1
1,11,0,0,0,0,0,0,3,0,6,1,73,1
1,251,1,108,1,1,2,53,0,1,61,3,77,0
1,1195,1,121,0,0,0,51,0,1,83,4,89,0
1,314,0,105,0,0,2,0,2,0,40,2,113,1
1,761,1,312,0,0,0,21,1,0,56,4,70,0
1,0,0,80,0,0,1,13,2,0,33,3,71,1
1,306,0,167,0,0,0,52,4,0,25,4,79,1
0,213,0,89,0,0,2,35,3,0,44,4,79,1
1,764,0,319,1,1,4,25,2,0,78,3,93,0
1,556,0,33,1,0,1,0,2,0,25,2,115,0
1,509,0,0,0,0,1,5,2,1,45,4,74,1
0,822,1,273,0,1,4,24,1,0,61,2,108,0
0,284,0,3,1,0,1,11,4,0,25,3,91,0
1,1113,0,351,0,0,3,47,0,0,43,2,101,0
1,48,0,8,0,0,3,0,1,0,15,0,112,0
0,371,0,62,1,0,1,28,3,1,44,3,81,0
1,315,0,190,1,0,3,25,4,0,51,2,95,0
1,530,0,158,1,0,2,18,2,0,30,4,115,0
0,517,0,265,0,0,2,38,0,0,29,4,88,1
0,251,0,159,1,0,1,20,0,0,55,1,123,0
0,1043,0,214,1,1,4,44,1,1,84,3,90,0
0,813,0,123,0,0,2,18,4,1,70,2,82,0
1,314,0,31,0,0,1,10,3,0,16,2,104,1
1,424,0,255,0,0,2,24,1,0,40,3,99,0
1,739,0,35,1,0,1,15,2,1,32,3,89,0
1,0,0,234,0,0,1,39,4,0,21,4,82,1
1,0,1,12,0,0,1,11,6,0,26,1,104,0
1,0,0,0,0,0,0,7,5,0,34,4,83,1
1,210,0,67,1,0,0,0,5,0,32,4,98,0
0,431,0,80,0,0,0,53,2,0,53,4,70,1
0,1523,1,279,1,1,3,40,0,1,98,0,119,0
1,345,0,135,0,0,0,10,4,1,29,3,112,0
1,747,1,70,1,1,1,27,1,0,50,2,110,0
1,668,0,112,0,0,1,34,2,0,40,3,98,0
0,849,0,270,1,0,2,18,0,0,87,4,107,0
0,753,0,64,0,1,1,18,3,0,50,1,96,0
1,426,0,106,0,0,3,70,4,1,34,4,78,1
0,1380,1,194,0,0,3,40,0,0,96,2,117,0
1,0,1,0,0,0,0,18,5,0,6,0,130,1
0,241,1,192,1,0,2,10,0,0,77,3,70,1
1,8,0,0,0,0,0,0,4,0,17,3,72,0
1,37,0,98,1,0,0,8,2,0,34,3,87,1
1,1105,1,225,1,1,4,13,0,0,90,1,116,0
1,505,0,216,0,0,0,26,1,1,23,4,75,0
0,644,1,106,0,0,0,8,2,0,22,3,99,0
0,931,0,16,1,0,2,26,6,0,51,1,120,0
1,704,1,95,1,0,1,20,3,1,66,3,93,0
0,1309,0,405,0,0,3,19,2,0,58,2,108,1
1,925,0,80,0,0,0,28,6,0,47,1,91,0
0,942,0,286,1,1,2,12,2,0,61,3,107,0
1,703,0,335,0,1,3,49,2,1,60,3,80,0
0,1076,0,0,1,1,1,0,1,0,40,4,109,0
0,513,0,187,1,0,1,63,4,0,39,3,75,0
0,759,0,0,1,0,2,74,0,1,74,2,71,0
0,1613,1,312,1,0,2,26,0,0,87,3,97,0
0,1187,0,63,0,1,3,21,1,1,79,1,110,0
1,0,0,0,1,0,0,9,2,0,29,3,92,0
1,1011,0,65,1,1,2,45,0,1,76,4,83,0
0,326,1,230,1,0,1,16,2,1,49,2,107,0
0,756,0,289,1,0,2,41,3,1,62,1,110,0
0,140,1,175,1,0,2,16,0,0,59,3,72,1
0,1397,1,240,0,0,1,48,0,0,72,1,93,0
1,417,0,91,0,0,0,56,6,0,38,3,102,0
0,581,1,107,1,0,4,24,0,0,75,3,87,0
0,151,1,211,1,0,2,23,0,0,80,4,70,1
1,665,0,34,0,0,3,10,0,1,50,1,117,0
0,1005,0,2,1,0,2,41,0,0,91,3,86,0
0,823,0,0,1,0,1,8,0,1,64,0,115,0
0,622,0,162,0,0,0,14,3,0,59,4,88,0
1,1155,1,114,1,0,2,41,2,0,82,2,114,0
1,95,0,119,0,0,1,29,0,1,81,1,87,0
0,828,0,217,1,1,3,26,0,0,71,3,100,0
0,758,1,385,1,1,4,19,0,1,53,3,97,1
1,778,1,273,1,0,0,31,4,1,37,4,79,1
0,537,0,12,1,0,1,9,3,0,27,0,113,0
0,978,1,179,1,0,0,13,0,1,88,1,100,0
0,519,0,71,1,1,2,12,1,0,49,1,87,0
1,2,0,0,0,0,0,0,1,0,9,4,70,0
1,56,0,95,1,1,0,7,0,1,35,2,112,0
1,422,0,0,1,1,2,31,2,0,38,4,85,1
0,313,1,124,1,0,2,22,0,0,68,2,70,1
1,252,0,41,0,0,0,0,4,0,18,2,99,0
1,12,0,0,0,0,0,0,2,0,8,1,70,0
1,154,0,161,0,1,0,21,1,0,29,1,105,0
0,1114,1,180,1,1,1,62,0,0,74,4,75,1
1,1009,1,160,0,0,1,0,3,1,47,3,87,1
1,862,0,177,0,1,0,24,0,0,57,0,112,0
1,1429,1,318,0,0,2,13,0,0,58,2,86,0
1,0,0,22,0,1,0,3,3,1,25,3,106,0
1,186,0,188,0,0,2,56,3,0,18,4,76,0
0,882,0,158,1,0,4,29,3,1,68,1,90,0
1,1248,0,288,0,0,2,37,3,0,49,3,81,0
1,375,0,170,0,0,2,3,1,0,60,2,109,0
1,471,1,179,0,0,2,21,3,1,50,2,119,0
0,1172,1,394,1,1,5,31,2,1,85,4,106,0
1,173,0,107,0,0,2,33,4,0,68,3,91,0
0,154,0,141,0,0,3,18,1,1,45,2,113,0
0,262,0,133,1,0,0,7,1,1,47,2,110,0
0,0,0,6,0,0,0,12,2,0,40,2,95,0
1,816,0,0,0,1,4,42,6,1,71,3,86,0
1,716,0,169,1,1,3,14,1,0,75,4,78,1
1,732,1,201,1,0,2,34,2,1,47,3,100,0
1,0,0,164,0,0,2,24,0,0,64,4,92,0
1,350,1,28,1,0,1,23,2,0,63,3,78,0
1,564,0,170,0,1,1,20,3,1,31,3,84,0
0,40,0,175,0,0,2,8,2,0,53,2,87,0
1,0,0,85,0,1,2,0,1,0,14,4,75,1
0,852,0,0,1,0,1,23,4,1,61,3,81,0
1,380,0,0,1,0,3,42,3,0,69,1,113,0
0,919,0,158,1,1,3,28,0,1,68,3,105,0
0,810,1,232,0,0,1,39,1,1,59,3,74,1
1,597,0,219,1,0,1,8,0,1,44,1,97,0
1,423,0,95,0,0,0,16,2,0,10,4,70,1
0,738,0,128,0,1,2,25,2,1,66,0,117,0
0,873,0,197,1,0,3,38,1,1,45,3,103,0
0,897,0,243,1,0,1,17,3,1,51,0,81,0
0,582,1,202,1,0,2,12,4,0,42,2,90,0
1,877,0,120,0,1,3,6,2,1,28,2,100,0
1,472,0,112,0,1,2,28,2,0,54,3,91,0
0,1273,0,388,1,0,3,19,2,0,88,3,84,1
1,904,0,259,1,0,3,50,2,0,49,3,86,0
1,633,1,279,0,1,1,50,0,0,69,3,96,0
0,923,0,219,1,0,2,0,0,0,47,4,95,1
0,1246,0,335,1,0,4,28,1,0,61,2,118,0
1,687,1,190,0,0,1,24,3,0,62,3,114,0
1,395,0,216,1,0,2,30,4,0,48,1,108,0
1,734,1,189,0,0,3,18,2,0,55,2,95,1
1,0,0,49,0,0,1,25,2,0,32,4,87,1
1,0,0,0,0,0,0,0,1,0,24,1,84,1
1,398,0,107,1,0,1,53,4,0,42,4,75,1
0,1113,1,145,0,1,1,49,1,0,48,4,72,1
0,1391,0,174,0,1,2,39,2,0,48,3,98,0
1,236,0,187,0,0,0,12,4,1,26,3,74,1
0,226,1,141,1,0,2,29,0,0,74,3,73,1
0,337,0,334,0,1,3,18,2,1,68,2,112,0
1,0,0,90,0,0,3,17,5,0,44,4,83,1
0,878,0,169,0,0,3,7,0,0,77,2,120,0
0,1516,0,372,1,1,2,30,1,0,83,3,96,0
0,879,0,0,1,0,0,21,2,0,44,1,124,0
1,0,0,101,0,0,0,3,5,0,9,3,81,1
1,90,0,0,0,0,0,15,3,1,24,1,101,0
0,1008,1,429,1,0,5,24,0,0,79,2,97,0
0,358,0,231,0,0,2,41,3,0,73,3,78,0
1,416,0,0,0,0,2,0,4,0,14,3,102,0
1,568,0,160,0,1,2,28,0,1,61,3,79,0
0,735,0,3,1,0,1,27,3,0,62,2,93,0
1,102,0,157,0,0,0,19,3,0,51,4,87,1
1,695,0,149,0,0,2,10,1,0,38,1,101,0
1,834,0,157,1,0,0,21,1,1,55,3,89,0
0,994,0,278,1,0,4,24,0,1,85,3,107,0
0,1045,1,152,1,1,0,27,1,0,84,4,82,1
1,890,0,279,0,0,1,38,0,0,70,1,100,0
1,4,0,0,0,0,0,0,1,0,12,3,76,1
1,654,0,178,1,0,1,25,2,1,36,2,110,0
0,1056,0,182,0,0,3,40,1,0,71,3,79,0
0,1210,1,293,1,1,4,20,0,1,82,1,85,0
0,638,0,197,1,0,3,38,2,0,65,2,96,0
1,9,0,57,0,0,0,0,4,0,14,4,93,1
0,231,0,120,1,0,2,14,0,0,97,1,113,0
1,103,0,36,1,0,2,46,4,0,50,4,70,1
1,719,0,25,0,1,0,10,2,0,43,2,105,1
0,435,0,215,1,1,2,39,1,1,65,3,122,0
0,994,0,0,1,1,5,16,1,1,60,1,113,0
1,1127,1,264,1,0,0,26,0,0,51,1,104,0
1,213,0,100,0,0,0,55,4,0,41,4,74,1
0,300,0,49,1,0,0,9,1,1,55,3,97,0
1,0,0,33,1,0,3,44,2,0,18,3,83,1
0,795,0,114,1,1,3,43,0,1,55,0,122,0
1,870,0,172,1,0,3,16,0,0,53,4,95,0
0,605,0,156,0,0,1,17,2,0,53,4,96,0
1,729,1,293,1,0,0,16,2,0,64,3,75,0
0,216,0,206,0,1,1,18,4,0,20,3,107,0
1,687,0,71,0,0,0,3,4,0,30,1,113,1
0,1162,0,0,1,1,1,39,0,0,71,3,92,0
0,922,0,292,1,1,3,23,1,0,54,1,111,1
1,0,0,3,1,0,2,21,2,0,12,4,81,0
0,1336,0,280,1,1,1,42,3,0,59,0,127,0
1,504,0,118,0,0,2,13,4,0,27,2,79,0
1,0,0,69,1,0,0,8,5,0,17,4,92,0
1,197,0,252,0,0,0,0,6,0,30,3,109,0
1,367,0,99,0,1,2,35,1,1,60,3,87,0
0,1043,1,190,1,0,5,46,1,0,94,4,76,0
0,357,1,199,1,0,0,23,2,0,53,4,86,0
0,60,0,210,1,0,2,21,4,1,35,3,107,0
0,1481,1,284,1,1,1,36,0,0,83,4,88,0
1,308,1,171,1,0,3,40,4,0,52,4,78,1
0,920,1,287,1,0,5,26,0,0,55,1,98,0
0,1158,1,58,1,1,2,24,2,0,67,2,104,0
0,570,1,186,1,1,2,27,2,0,66,0,120,0
0,261,1,237,1,0,2,41,0,0,90,4,70,1
0,566,1,312,1,0,2,29,0,0,73,1,98,0
0,259,1,171,1,0,2,45,0,0,69,3,70,0
0,1314,1,394,1,1,3,27,0,1,100,4,86,0
1,925,0,90,0,0,0,17,0,1,44,2,92,0
0,1041,0,114,1,0,2,22,4,1,45,2,99,0
0,1471,0,302,1,1,2,44,0,0,69,3,70,0
1,809,0,0,0,1,0,63,3,0,67,4,91,0
1,0,0,0,0,0,0,0,1,0,27,1,76,1
1,594,0,94,0,0,0,15,6,0,26,4,80,1
0,929,0,9,0,0,2,68,3,0,32,4,93,1
1,622,0,109,0,0,1,15,4,0,48,2,115,0
1,972,1,113,0,0,0,15,2,0,46,4,80,1
1,323,0,140,0,1,2,10,3,0,29,1,109,0
0,590,0,110,1,0,0,3,3,0,50,4,93,0
0,66,0,66,0,0,2,2,5,0,24,2,114,0
1,543,0,203,0,0,1,0,3,0,26,4,82,1
0,768,0,110,1,0,3,15,2,1,58,0,117,0
1,469,0,0,0,0,1,56,3,0,13,3,77,0
0,712,0,254,1,0,2,36,0,0,75,1,119,0
1,633,0,169,0,0,1,27,3,0,33,3,84,0
1,832,0,281,0,0,3,25,0,1,44,4,77,1
1,804,0,340,1,0,3,0,2,0,75,4,94,0
0,975,0,214,1,0,0,38,2,0,52,4,73,0
0,1539,0,173,1,0,4,41,1,0,84,1,105,0
1,696,0,198,0,0,3,60,0,1,83,4,76,1
1,3,0,0,0,0,0,0,3,0,13,2,76,1
1,10,0,0,0,0,0,0,0,0,12,2,80,1
1,0,1,123,0,1,1,26,5,1,60,2,107,1
1,417,0,218,0,0,1,74,3,0,57,3,71,1
1,1050,0,187,0,0,0,22,0,0,78,3,111,0
1,0,0,0,0,0,0,0,2,0,9,1,77,1
1,2,0,0,0,0,0,0,1,0,19,2,80,1
0,969,0,98,0,1,3,21,0,1,82,4,98,0
1,432,0,203,0,1,2,27,4,0,19,3,80,1
1,403,0,154,0,0,1,5,1,1,16,3,82,1
0,981,0,0,0,0,0,16,0,1,52,4,98,1
0,1547,1,55,0,0,2,11,2,0,82,1,109,1
1,645,0,151,1,0,1,0,4,0,45,1,112,0
1,402,0,0,0,0,0,12,6,0,0,2,93,1
1,629,0,252,1,0,1,28,4,0,50,0,124,0
1,625,1,24,1,0,1,9,2,0,30,1,118,0
0,1205,1,203,1,1,3,27,1,1,76,3,90,0
0,743,0,195,1,0,2,72,3,1,75,3,87,0
0,1350,0,0,0,1,3,18,2,1,47,4,110,0
0,1009,1,112,0,0,1,36,0,0,74,2,97,0
0,1526,1,284,1,1,5,63,1,1,88,3,81,0
1,548,0,149,0,0,1,0,4,0,30,0,107,0
0,1017,0,84,0,1,1,31,0,0,54,3,87,0
1,967,0,106,1,0,1,21,3,0,32,4,90,0
1,450,0,81,0,0,0,24,4,0,21,0,107,0
1,337,0,239,0,1,4,24,5,0,63,2,95,0
0,630,0,72,1,0,1,6,3,1,44,1,104,0
1,3,0,0,0,0,0,0,1,0,23,2,82,1
1,394,0,47,0,0,0,0,4,1,45,1,96,0
1,0,0,33,1,0,1,17,3,0,34,1,114,0
0,1561,1,355,1,1,3,28,2,1,78,1,106,0
0,247,0,160,1,0,1,15,3,0,51,1,87,0
1,0,0,0,0,0,0,0,2,0,25,2,79,1
1,706,0,93,0,0,0,10,4,0,34,2,86,1
1,1040,0,38,0,0,2,22,3,0,36,1,98,0
0,546,0,171,1,0,2,42,4,0,17,4,80,0
0,759,0,45,1,0,1,50,4,0,32,4,81,1
1,0,0,77,1,0,3,15,2,0,70,1,94,0
0,1298,0,87,1,0,3,18,0,1,95,1,109,0
1,183,0,69,0,0,3,4,2,0,52,4,77,1
0,604,1,319,1,0,3,31,2,0,57,3,97,0
0,1304,0,250,0,0,3,32,2,0,81,2,93,0
1,0,0,16,0,0,0,0,3,0,21,2,103,1
1,577,0,33,1,1,0,20,3,0,21,2,82,0
1,208,0,191,1,0,3,27,2,1,61,2,93,0
0,300,1,153,1,0,2,37,0,0,65,2,70,0
0,753,0,85,0,1,1,48,2,0,72,2,90,0
1,1430,0,65,1,1,1,29,2,0,59,4,83,0
0,785,0,121,0,0,2,20,5,1,51,2,116,0
1,716,0,24,1,0,0,31,4,0,35,4,85,1
1,49,0,173,1,0,0,15,0,1,30,1,121,0
0,1172,0,247,1,0,3,42,0,0,58,1,130,0
1,0,0,63,0,0,0,0,0,1,46,2,80,0
0,1042,0,52,1,0,3,64,1,0,83,4,70,1
1,527,0,90,1,1,2,40,2,1,49,3,97,0
1,448,0,26,1,0,1,20,2,0,38,2,99,0
0,929,0,167,1,0,2,16,0,0,58,4,87,0
1,18,0,0,0,0,0,0,1,0,18,2,86,1
0,786,0,309,1,0,1,31,5,0,56,0,124,0
1,322,1,21,0,0,1,5,2,0,12,1,104,1
0,833,0,128,1,0,3,37,2,0,61,2,80,0
0,744,0,256,1,0,3,8,3,0,82,2,117,0
0,1211,0,369,1,0,4,33,0,0,71,4,77,1
0,1607,0,238,0,0,3,30,0,1,80,4,90,0
0,381,1,221,0,1,0,52,2,0,37,3,86,0
1,398,1,98,1,0,2,47,1,0,53,2,96,0
1,557,0,4,1,0,3,31,0,0,65,2,103,0
0,233,1,169,1,0,2,41,0,0,76,4,75,1
1,537,0,254,1,0,1,15,3,1,48,1,123,0
0,879,0,142,1,0,0,18,3,0,44,2,107,0
1,349,0,13,1,1,1,30,2,0,41,4,89,0
1,0,0,192,0,0,1,0,3,1,29,1,116,0
0,367,0,89,1,0,1,37,3,1,41,3,101,0
1,0,0,0,0,0,0,0,1,0,15,2,80,1
0,398,0,84,0,0,1,39,4,0,20,3,82,0
1,469,0,108,0,0,2,4,2,0,47,1,115,0
1,272,0,301,1,0,1,0,2,1,48,2,114,0
1,1198,1,209,1,1,1,3,3,0,66,0,130,0
1,213,0,0,0,0,1,21,4,0,39,3,94,0
0,713,0,332,1,0,3,0,2,1,61,3,102,0
1,0,0,41,1,0,1,14,3,0,30,3,94,0
0,849,0,85,0,0,1,17,0,0,64,2,84,0
1,225,0,0,0,0,1,21,0,0,58,1,105,0
1,1385,0,96,0,0,2,23,1,0,62,2,79,0
1,1206,0,276,1,0,3,0,1,1,69,3,81,0
0,146,0,166,1,0,0,64,4,0,33,2,73,0
0,1132,0,0,1,0,4,21,0,1,77,1,112,0
0,882,0,216,1,0,3,21,0,1,65,1,119,0
0,359,0,159,1,0,0,44,3,0,29,4,76,1
1,929,0,0,1,0,0,4,0,0,53,4,87,0
1,273,0,24,0,1,0,9,6,0,39,1,108,0
0,1214,1,112,1,1,3,41,1,0,59,4,79,1
1,606,1,191,1,1,3,47,1,1,66,1,113,0
0,301,0,0,1,0,2,19,4,0,28,1,97,0
0,592,0,285,1,0,2,39,1,1,76,4,78,1
0,1228,0,278,1,0,3,21,3,0,63,4,99,0
1,343,0,175,0,0,1,51,4,0,14,3,85,1
1,630,0,44,0,1,1,11,3,0,19,2,117,0
1,883,0,0,1,0,1,5,0,1,18,4,104,0
0,410,0,99,1,0,1,48,3,0,56,4,74,1
1,1198,0,55,1,0,1,32,2,1,79,1,118,1
1,721,1,134,1,0,2,27,3,0,61,2,115,0
0,592,1,214,0,0,1,35,2,1,68,4,83,1
1,876,0,80,0,0,3,39,3,0,50,2,99,0
1,536,1,184,1,0,1,12,2,1,43,0,128,0
1,514,0,0,1,0,3,2,2,0,40,3,98,0
0,716,0,0,0,0,3,33,4,0,48,4,87,0
0,1101,0,274,1,0,3,18,0,1,76,4,86,0
0,1146,0,377,1,1,3,30,2,0,90,2,86,0
1,992,0,140,0,0,1,11,5,0,19,4,80,1
0,595,0,14,0,0,3,18,2,0,49,4,70,1
1,0,0,26,0,0,0,0,4,0,42,3,93,0
1,735,1,398,0,1,2,15,1,1,75,3,91,0
1,693,0,83,0,1,1,0,7,0,45,2,100,0
1,618,0,235,0,0,2,23,0,0,51,2,108,0
1,0,0,56,0,0,0,6,3,0,28,4,105,1
1,0,0,156,0,1,0,6,3,0,36,4,78,1
0,1421,0,393,1,0,1,41,1,0,86,4,82,0
0,1086,0,94,1,0,2,9,2,1,35,1,94,0
0,1208,0,331,1,0,1,19,4,0,75,0,120,0
1,236,0,0,0,0,0,0,2,0,33,1,90,0
0,1037,0,84,1,0,2,48,3,0,68,4,74,1
0,1443,1,174,0,0,4,20,5,0,90,3,96,0
0,1097,1,162,0,1,3,29,1,0,47,2,103,0
1,870,0,132,0,0,4,14,0,0,47,2,104,1
1,1031,1,167,1,1,1,17,0,0,71,1,103,0
0,1209,0,212,1,0,2,43,1,0,31,1,108,0
1,341,0,98,0,0,0,24,4,1,34,3,82,0
1,0,1,132,1,0,2,27,2,0,5,1,102,0
0,844,1,195,0,1,4,34,0,1,91,2,86,0
1,510,0,84,0,0,1,19,1,1,79,2,90,0
1,585,0,158,1,0,0,9,2,1,26,3,80,0
1,892,0,153,1,0,3,27,0,0,51,1,110,0
0,741,1,166,1,0,1,44,4,0,57,4,74,1
0,753,0,117,1,0,2,0,1,0,38,1,99,0
1,235,0,81,1,0,0,22,3,0,30,1,109,0
0,608,0,157,1,0,4,3,0,0,62,2,108,0
1,0,0,157,1,0,2,34,1,0,45,4,93,0
1,34,0,15,0,0,1,39,3,0,30,4,90,1
1,700,0,69,0,1,1,9,4,0,26,1,93,0
1,475,0,320,0,0,1,16,0,1,45,2,113,0
0,886,0,103,0,0,2,22,2,0,37,4,85,1
1,930,1,71,0,0,1,1,0,0,42,4,70,1
1,577,0,147,0,1,3,35,1,0,44,4,72,1
0,457,0,168,0,0,2,38,6,0,44,2,88,0
1,0,0,57,0,0,2,8,4,1,47,2,84,0
1,852,1,253,1,0,0,33,0,0,73,0,123,0
1,490,1,158,1,0,2,3,2,0,59,3,100,0
1,286,0,58,0,0,2,6,5,0,18,4,88,1
1,1206,0,14,1,0,2,24,1,0,75,0,100,0
0,1313,0,392,1,1,2,34,1,1,99,3,93,0
1,1044,1,75,0,1,2,28,1,0,39,3,96,0
1,751,1,361,0,1,3,47,1,1,69,1,92,0
0,641,0,265,0,0,4,8,3,0,76,2,121,0
0,896,0,185,1,0,2,9,0,1,61,2,101,0
1,317,1,128,0,1,2,15,0,0,64,3,74,1
0,342,0,64,0,0,0,5,2,1,32,0,110,0
1,333,0,0,0,0,0,0,4,0,27,0,109,0
0,0,1,181,0,0,0,5,3,0,57,2,103,0
0,1031,0,233,0,0,1,10,2,0,56,4,82,1
0,569,0,144,1,0,0,23,2,0,64,3,83,0
0,327,0,1,0,0,0,18,3,0,33,3,108,0
1,707,0,144,1,1,3,31,2,0,67,3,93,0
1,0,0,87,1,0,1,0,1,0,2,4,90,1
1,0,0,32,1,0,1,6,4,0,11,3,104,0
1,343,0,158,0,0,1,13,1,0,37,0,116,0
0,403,0,151,0,0,0,0,0,0,21,1,102,0
0,834,0,138,0,0,0,9,4,0,56,4,84,1
1,225,0,27,0,0,1,21,1,0,54,4,78,1
0,617,0,240,1,0,2,24,1,0,65,1,107,0
1,131,0,242,1,0,1,48,3,0,33,3,71,1
0,311,1,171,1,0,4,30,2,0,81,0,114,0
0,557,1,145,0,0,1,42,1,0,78,4,75,1
1,166,0,127,0,0,1,0,1,0,50,3,95,0
1,5,0,0,0,0,0,0,0,0,1,2,84,1
0,847,0,102,0,0,0,15,4,0,17,3,87,0
0,184,1,160,1,1,1,20,2,0,50,4,83,1
1,746,0,65,0,0,1,7,5,0,32,3,93,0
1,414,0,0,0,1,1,31,2,0,56,3,88,0
1,0,0,23,0,0,1,0,4,0,31,4,75,0
0,596,1,270,0,0,3,21,3,0,77,2,103,0
1,0,0,0,0,0,0,11,3,1,11,2,101,0
0,481,0,306,0,0,3,26,1,0,85,2,102,0
1,765,1,98,1,0,1,35,3,0,33,1,111,0
1,724,0,284,0,0,3,56,2,0,84,1,119,1
0,371,1,367,1,0,0,5,4,0,51,3,93,0
1,811,0,138,0,1,1,25,5,0,45,2,101,0
0,843,1,237,0,0,5,36,2,0,98,1,122,0
1,1197,0,314,1,0,2,31,0,1,94,2,98,0
0,1227,0,138,0,1,0,2,0,1,53,1,86,0
1,121,1,80,1,0,1,13,2,0,42,0,120,0
0,420,0,27,1,0,1,8,3,0,54,2,91,0
1,905,0,349,0,0,4,29,0,0,64,4,70,1
1,887,0,0,0,0,3,17,1,0,68,2,108,0
1,1040,0,108,1,1,2,48,1,1,70,3,76,0
1,413,0,0,0,0,2,35,1,1,41,4,90,1
1,431,0,2,1,1,0,32,1,0,53,3,105,0
1,950,1,133,1,0,3,5,2,0,66,1,114,0
1,0,0,44,0,0,1,43,4,0,0,3,82,1
1,670,0,0,0,0,1,25,2,0,57,1,120,0
1,244,0,85,1,0,0,23,6,0,27,3,103,0
1,0,1,105,0,1,2,3,2,0,38,2,114,0
1,0,0,73,0,0,0,5,3,0,39,3,108,0
0,225,1,316,0,0,4,54,2,0,79,4,73,1
1,185,0,262,0,0,2,66,0,0,61,4,73,1
0,380,1,59,0,0,2,15,1,0,49,0,108,0
1,0,1,158,1,1,1,37,1,0,15,4,77,1
1,791,0,265,1,0,0,34,1,1,58,2,104,0
0,140,0,57,1,1,0,0,3,0,23,2,115,0
1,1071,0,98,0,0,2,9,3,0,36,0,108,0
0,889,0,188,1,0,1,13,3,1,52,3,90,0
1,540,0,181,1,1,2,21,2,0,81,1,112,0
1,4,0,56,1,0,2,6,2,0,26,2,107,0
1,690,0,0,1,0,1,45,2,0,52,2,89,0
0,1063,0,27,0,0,1,25,4,1,56,4,75,1
0,484,1,0,1,1,2,30,4,0,48,2,118,0
1,1104,0,264,1,0,1,16,3,0,57,2,102,0
1,560,0,0,1,0,2,0,4,0,40,0,98,0
0,1652,0,218,1,0,1,34,1,0,85,1,94,1
1,725,0,234,0,1,1,41,2,0,68,3,91,0
0,707,1,291,0,0,1,6,2,0,50,4,80,1
0,1154,0,7,0,0,4,18,1,1,86,0,109,0
1,1021,0,238,0,0,3,35,2,1,81,3,96,0
0,1258,0,183,0,1,4,28,5,0,44,3,85,0
1,665,0,27,0,0,3,15,3,0,51,3,70,1
0,843,0,0,0,0,0,29,5,1,52,3,92,0
0,502,0,106,0,0,2,17,4,0,33,3,79,1
0,740,0,56,1,0,4,42,4,0,74,2,89,0
1,213,0,0,1,1,1,30,3,1,43,2,115,0
0,1204,0,110,1,0,3,40,1,1,58,3,92,0
0,778,0,205,1,1,3,27,0,1,70,2,88,0
1,431,1,118,0,0,2,11,3,0,31,1,105,1
0,1185,0,306,1,1,3,31,1,0,56,4,76,1
1,301,0,35,0,0,1,7,0,0,26,0,117,0
0,1231,0,187,1,0,4,33,0,0,56,1,130,0
0,999,0,0,0,0,2,38,0,0,93,4,84,0
0,1243,1,304,1,0,2,29,1,0,84,2,120,0
0,1181,0,0,1,0,2,9,2,1,67,0,123,0
0,315,1,210,0,0,1,31,0,1,55,1,97,1
1,532,0,101,0,0,0,45,4,0,45,2,96,0
1,514,0,16,1,0,3,23,1,1,60,2,108,1
1,6,0,0,0,0,0,0,0,0,30,1,71,1
1,62,1,54,1,0,0,10,2,0,36,4,91,0
0,606,0,142,0,0,2,8,2,1,39,0,91,0
0,1369,0,0,0,0,2,31,3,1,75,2,127,1
1,1187,0,122,0,0,0,22,2,1,29,1,80,0
1,279,0,25,0,0,1,10,5,1,23,0,113,0
0,1018,0,269,0,0,4,47,3,0,42,4,83,1
0,422,0,230,1,0,0,4,0,1,56,4,98,0
1,906,0,156,0,0,2,21,2,0,37,4,96,0
0,795,0,175,0,0,1,45,3,0,58,1,112,0
0,460,0,199,1,1,3,9,1,0,48,3,109,0
0,215,0,115,0,0,1,50,2,0,41,4,72,1
0,813,0,176,1,0,2,21,1,0,63,2,83,0
1,891,0,84,1,0,1,24,0,0,52,2,85,0
1,805,0,133,1,0,1,24,2,1,76,0,127,0
1,0,0,0,0,0,1,58,3,0,15,4,79,1
0,922,0,332,1,1,3,30,2,0,62,3,84,0
1,423,0,93,0,1,0,16,1,0,71,3,118,0
1,999,0,234,0,1,1,21,2,0,41,4,84,1
0,283,1,92,0,0,1,15,3,0,23,1,112,0
1,693,0,131,0,0,0,3,3,0,46,2,109,0
